Episode,Timestamp,End_Total_Asset,Total_Return,Sharpe_Ratio,Max_Drawdown
1,2026-04-23T13:14:35.183006,1409282.8648272548,0.42979767629622845,0.4233108154410059,0.33472478871781075
2,2026-04-23T13:14:41.214827,1287844.415752669,0.3347638024951273,0.3398581691598675,0.3814661931327146
3,2026-04-23T13:14:47.548826,1162849.628141795,0.2331691845767689,0.23587880772816175,0.38704090303702676
4,2026-04-23T13:14:49.446141,2544210.0464621293,1.0156170458541167,1.0317525490533381,0.3065624476296978
5,2026-04-23T13:14:50.904740,2544210.0464621293,1.0156170458541167,1.0317525490533381,0.3065624476296978
6,2026-04-23T13:14:52.345749,2544210.0464621293,1.0156170458541167,1.0317525490533381,0.3065624476296978
7,2026-04-23T13:14:53.799681,2544210.0464621293,1.0156170458541167,1.0317525490533381,0.3065624476296978
8,2026-04-23T13:14:55.218044,2544210.0464621293,1.0156170458541167,1.0317525490533381,0.3065624476296978
9,2026-04-23T13:15:01.557305,1297858.0443579226,0.3425913325171809,0.34696692838742943,0.31735208903978973
10,2026-04-23T13:15:03.020808,1413942.3491971644,0.43156343893838456,0.4289386107093846,0.32313873548084804
11,2026-04-23T13:15:09.342815,1295190.8135690344,0.340814835671901,0.34537647998393506,0.36899482831784686
12,2026-04-23T13:15:11.296949,2526582.191777814,1.0080087389808319,1.0281130094939803,0.30385195630630973
13,2026-04-23T13:15:12.729325,2526582.191777814,1.0080087389808319,1.0281130094939803,0.30385195630630973
14,2026-04-23T13:15:14.142564,2526582.191777814,1.0080087389808319,1.0281130094939803,0.30385195630630973
15,2026-04-23T13:15:15.577085,2526582.191777814,1.0080087389808319,1.0281130094939803,0.30385195630630973
16,2026-04-23T13:15:16.951881,2526582.191777814,1.0080087389808319,1.0281130094939803,0.30385195630630973
17,2026-04-23T13:15:22.997140,1416247.5702783947,0.43196192782015186,0.4322259939190089,0.30365795845443516
18,2026-04-23T13:15:29.262112,1290575.4592585387,0.3378267308529076,0.3410121086354424,0.35239608743185463
19,2026-04-23T13:15:35.691507,1349969.5947223445,0.3818220088138413,0.3871206262506085,0.30029999527390183
20,2026-04-23T13:15:37.562759,2491143.639776793,0.9945344879078949,1.0102782221012685,0.30722287244192237
21,2026-04-23T13:15:38.975818,2491143.639776793,0.9945344879078949,1.0102782221012685,0.30722287244192237
22,2026-04-23T13:15:40.462956,2491143.639776793,0.9945344879078949,1.0102782221012685,0.30722287244192237
23,2026-04-23T13:15:41.867563,2491143.639776793,0.9945344879078949,1.0102782221012685,0.30722287244192237
24,2026-04-23T13:15:43.281623,2491143.639776793,0.9945344879078949,1.0102782221012685,0.30722287244192237
25,2026-04-23T13:15:50.364513,1392227.221345072,0.4144925086516644,0.4163716630112946,0.3306684172613552
26,2026-04-23T13:15:51.826433,1336957.5788644303,0.3724816150632234,0.3772028911707509,0.3200872625271507
27,2026-04-23T13:15:58.201534,1267987.1351559176,0.3237342995056055,0.31976011920835373,0.4026110989252528
28,2026-04-23T13:16:00.113032,2457259.046537496,0.9807281003928512,0.9969314575846413,0.3096623026517854
29,2026-04-23T13:16:01.552782,2457259.046537496,0.9807281003928512,0.9969314575846413,0.3096623026517854
30,2026-04-23T13:16:02.957016,2457259.046537496,0.9807281003928512,0.9969314575846413,0.3096623026517854
31,2026-04-23T13:16:04.379437,2457259.046537496,0.9807281003928512,0.9969314575846413,0.3096623026517854
32,2026-04-23T13:16:05.810511,2457259.046537496,0.9807281003928512,0.9969314575846413,0.3096623026517854
33,2026-04-23T13:16:12.223964,1283580.3209831524,0.33302465888052657,0.33441785858622114,0.316291441619711
34,2026-04-23T13:16:18.810199,1223866.0221839794,0.2840796775117604,0.2877723444705007,0.36346286479220163
35,2026-04-23T13:16:20.336152,1446097.879477591,0.45354992069949174,0.4517417350023168,0.3120270148854229
36,2026-04-23T13:16:28.101973,2485780.2169185807,0.9931062267691069,1.004382412168148,0.3119469625313247
37,2026-04-23T13:16:29.456193,2485780.2169185807,0.9931062267691069,1.004382412168148,0.3119469625313247
38,2026-04-23T13:16:31.179941,2485780.2169185807,0.9931062267691069,1.004382412168148,0.3119469625313247
39,2026-04-23T13:16:32.684422,2485780.2169185807,0.9931062267691069,1.004382412168148,0.3119469625313247
40,2026-04-23T13:16:34.030608,2485780.2169185807,0.9931062267691069,1.004382412168148,0.3119469625313247
41,2026-04-23T13:16:35.487585,1242261.1951518285,0.3016006362322904,0.3007706216189646,0.37344150098563156
42,2026-04-23T13:16:41.785102,1327714.020584446,0.36783426969221933,0.36731466273554253,0.3468495135135219
43,2026-04-23T13:16:48.768354,1398332.680374784,0.41738032566742544,0.42249921119192324,0.3315606415236966
44,2026-04-23T13:16:50.797554,2512856.1912968666,1.0033919306188808,1.0182021167568407,0.3087276129879403
45,2026-04-23T13:16:52.272635,2512856.1912968666,1.0033919306188808,1.0182021167568407,0.3087276129879403
46,2026-04-23T13:16:53.695143,2512856.1912968666,1.0033919306188808,1.0182021167568407,0.3087276129879403
47,2026-04-23T13:16:55.082588,2512856.1912968666,1.0033919306188808,1.0182021167568407,0.3087276129879403
48,2026-04-23T13:16:56.485768,2512856.1912968666,1.0033919306188808,1.0182021167568407,0.3087276129879403
49,2026-04-23T13:17:02.986248,1383591.8458505007,0.40894829587565573,0.4088076867701198,0.32454590544148637
50,2026-04-23T13:17:09.519126,1221760.5493993724,0.28512913003198204,0.2838670690419298,0.3537086947741119
51,2026-04-23T13:17:10.969775,1229388.0163048336,0.28811395374227533,0.29230803096428837,0.3911094066246062
